Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00.000,61,0.17415642738342285,0.21268230676651,0.16886091232299805,0.0,0.0,0.06710724532604218,0.0,0.18074825406074524,0.2171175181865692,0.0,0.06900040805339813,0.0,0.07079413533210754,0.0,0.06067560985684395,0.0,0.03301588445901871,0.07360508292913437,0.07843716442584991,0.0979667380452156,0.08051277697086334,0.0,0.0,0.08677925914525986,0.10390123724937439,0.0,0.0,0.0,0.06836050748825073,0.0,0.10626503080129623,0.07018908113241196,0.0,0.0,0.1017029657959938,0.05117839574813843,0.0,0.14603322744369507,0.0,0.05598276108503342,0.0680689811706543,0.09172332286834717,0.0930575281381607,0.08898983895778656,0.023007601499557495,0.0,0.02583274058997631,0.09627935290336609,0.08304602652788162,0.0878010094165802,0.09475809335708618,0.0,0.06603054702281952,0.0,0.052078619599342346,0.04077816382050514,0.13666154444217682,0.0,0.1058674156665802,0.13369423151016235,0.00692141056060791
00:00:00:01.000,61,0.17288875579833984,0.21281731128692627,0.16932719945907593,0.0,0.0,0.06064106523990631,0.0,0.18007561564445496,0.21801452338695526,0.0,0.06814631819725037,0.0,0.06342534720897675,0.0,0.05975554883480072,0.0,0.032112494111061096,0.07139619439840317,0.07826455682516098,0.10096394270658493,0.0825398862361908,0.0,0.0,0.07768286019563675,0.09580276906490326,0.0,0.0,0.0,0.06754286587238312,0.0,0.10788790881633759,0.07042033225297928,0.0,0.0,0.10451152175664902,0.05226674675941467,0.0,0.1414060890674591,0.0,0.05570017546415329,0.06794513761997223,0.0867810845375061,0.08799789100885391,0.09033608436584473,0.02572149783372879,0.0,0.02547266148030758,0.09269848465919495,0.0798557847738266,0.08602477610111237,0.09368202835321426,0.0,0.0635189414024353,0.0,0.05105043947696686,0.04129466786980629,0.1381211280822754,0.0,0.10641811043024063,0.1350024789571762,0.0068892985582351685
00:00:00:02.000,61,0.16690050065517426,0.20835483074188232,0.1687440127134323,0.0,0.0,0.07192914187908173,0.0,0.17389506101608276,0.2138160616159439,0.0,0.06900106370449066,0.0,0.07435048371553421,0.0,0.0603930726647377,0.0,0.032951198518276215,0.07079910486936569,0.07861097902059555,0.10194910317659378,0.08226273953914642,0.0,0.0,0.08484827727079391,0.1023573949933052,0.0,0.0,0.0,0.06835190951824188,0.0,0.10852164030075073,0.07000859826803207,0.0,0.0,0.1044028028845787,0.05231943726539612,0.0,0.14322158694267273,0.0,0.05715756118297577,0.06955179572105408,0.09268587082624435,0.09454227238893509,0.09358583390712738,0.02365288883447647,0.0,0.02599821425974369,0.09920531511306763,0.08595960587263107,0.08953118324279785,0.097266785800457,0.0,0.06596879661083221,0.0,0.05178825557231903,0.04020369052886963,0.1338501125574112,0.0,0.10553967952728271,0.13076183199882507,0.0073969438672065735
00:00:00:03.000,61,0.15929722785949707,0.1983073502779007,0.16512690484523773,0.0,0.0,0.08045659959316254,0.0,0.1714635193347931,0.21643966436386108,0.0,0.06475679576396942,0.0,0.07381138205528259,0.0,0.060755569487810135,0.0,0.0340353399515152,0.0715533122420311,0.07950297743082047,0.1064215824007988,0.0844070166349411,0.0,0.0,0.08047028630971909,0.0982455313205719,0.0,0.0,0.0,0.06821850687265396,0.0,0.11027985066175461,0.06992311030626297,0.0,0.0,0.105656199157238,0.0525994747877121,0.0,0.14316001534461975,0.0,0.057734280824661255,0.07079531252384186,0.09107132256031036,0.09536337852478027,0.09472690522670746,0.020135313272476196,0.0,0.025935141369700432,0.1025969386100769,0.09121948480606079,0.09395574033260345,0.09462963044643402,0.0,0.06472618132829666,0.0,0.053354568779468536,0.039693932980298996,0.13473927974700928,0.0,0.10477537661790848,0.12753926217556,0.009762488305568695
00:00:00:04.000,61,0.15320539474487305,0.1914844959974289,0.16136831045150757,0.0,0.0,0.09370529651641846,0.0,0.16316530108451843,0.21140383183956146,0.0,0.05964585766196251,0.0,0.07889804989099503,0.0,0.062415774911642075,0.0,0.037168748676776886,0.07785456627607346,0.08051115274429321,0.11173038929700851,0.08342219889163971,0.0,0.0,0.09023848921060562,0.10669960826635361,0.0,0.0,0.0,0.06908631324768066,0.0,0.111951544880867,0.06796266883611679,0.0,0.0,0.1028028056025505,0.05086921155452728,0.0,0.15697774291038513,0.0,0.061224035918712616,0.07459253072738647,0.09319664537906647,0.10508304834365845,0.09743597358465195,0.014853930100798607,0.0,0.02561180293560028,0.11395630240440369,0.10213787108659744,0.09952783584594727,0.09814316034317017,0.0,0.06294317543506622,0.0,0.052379582077264786,0.03446264937520027,0.12749534845352173,0.0,0.10355324298143387,0.121869757771492,0.011418279260396957
00:00:00:05.000,61,0.13433653116226196,0.17323783040046692,0.15205895900726318,0.0,0.0,0.10364511609077454,0.0,0.1424257457256317,0.183233842253685,0.0,0.0469873808324337,0.0,0.0835648775100708,0.0,0.06236348673701286,0.0,0.03807096928358078,0.07899703830480576,0.0796363353729248,0.11721191555261612,0.08367705345153809,0.0,0.0,0.08566733449697495,0.10188980400562286,0.0,0.0,0.0,0.0688207745552063,0.0,0.11321455985307693,0.0666411742568016,0.0,0.0,0.10297491401433945,0.050285227596759796,0.0,0.15924692153930664,0.0,0.0622384250164032,0.07596170902252197,0.08382220566272736,0.09508314728736877,0.09313986450433731,0.0063003115355968475,0.0,0.014203092083334923,0.10771188139915466,0.11149436980485916,0.09391976147890091,0.08839118480682373,0.0,0.04411580413579941,0.0,0.058251235634088516,0.027031008154153824,0.10778231918811798,0.0,0.101058229804039,0.11063294112682343,0.00881124846637249
00:00:00:06.000,61,0.12707245349884033,0.17418032884597778,0.15283088386058807,0.0,0.0,0.11432342231273651,0.0,0.14061889052391052,0.18013949692249298,0.0,0.05026496201753616,0.0,0.09790512919425964,0.0,0.06456216424703598,0.0,0.040537454187870026,0.08327249437570572,0.08080533146858215,0.1157371923327446,0.08157873153686523,0.0,0.0,0.10428401082754135,0.11940605193376541,0.0,0.0,0.0,0.07033251225948334,0.0,0.11474386602640152,0.06627687066793442,0.0,0.0,0.10136670619249344,0.04974058270454407,0.0,0.17214536666870117,0.0,0.066087506711483,0.07997041940689087,0.09341470897197723,0.10309277474880219,0.10000292956829071,0.0,0.0,0.013385741040110588,0.11423248052597046,0.12163938581943512,0.09763278067111969,0.09223301708698273,0.0,0.0444243922829628,0.0,0.05696088448166847,0.026082275435328484,0.10338403284549713,0.0,0.09910517930984497,0.10755933821201324,0.00770215317606926
00:00:00:07.000,61,0.12787868082523346,0.17702198028564453,0.1546577662229538,0.0,0.0,0.1206275150179863,0.0,0.14095313847064972,0.18397504091262817,0.0,0.0537257120013237,0.0,0.1073162853717804,0.0,0.06429877877235413,0.0,0.040822915732860565,0.08361829072237015,0.08145830035209656,0.11435932666063309,0.08281266689300537,0.0,0.0,0.10708408802747726,0.12216680496931076,0.0,0.0,0.0,0.06975296139717102,0.0,0.11345446109771729,0.06683539599180222,0.0,0.0,0.10059026628732681,0.04971436411142349,0.0,0.17156288027763367,0.0,0.06611669063568115,0.08007992804050446,0.10367123037576675,0.11227535456418991,0.10448849201202393,0.0,0.0,0.016230812296271324,0.12079592049121857,0.12583135068416595,0.10090705752372742,0.097447469830513,0.0,0.05158861726522446,0.0,0.055798519402742386,0.02549806609749794,0.10369144380092621,0.0,0.09917143732309341,0.10936429351568222,0.00938323512673378
00:00:00:08.000,61,0.14254426956176758,0.1902221292257309,0.16054843366146088,0.0,0.0,0.12128084897994995,0.0,0.15317368507385254,0.2052541971206665,0.0,0.06303896009922028,0.0,0.10891257226467133,0.0,0.0654696524143219,0.0,0.04132089018821716,0.0865800753235817,0.08400829136371613,0.11077537387609482,0.08303551375865936,0.0,0.0,0.11763899773359299,0.131689190864563,0.0,0.0,0.0,0.07034746557474136,0.0,0.11225440353155136,0.06764420121908188,0.0,0.0,0.09783529490232468,0.049381986260414124,0.0,0.17415355145931244,0.0,0.06612630933523178,0.07960689067840576,0.11462073028087616,0.12545862793922424,0.10751152783632278,0.007984884083271027,0.0,0.023937107995152473,0.13498514890670776,0.12146790325641632,0.10905082523822784,0.10962033271789551,0.0,0.06934624910354614,0.0,0.050524357706308365,0.03231768310070038,0.11624731123447418,0.0,0.1011877954006195,0.1175774335861206,0.013116300106048584
00:00:00:09.000,61,0.15609048306941986,0.19794458150863647,0.16534169018268585,0.0,0.0,0.11448777467012405,0.0,0.16541039943695068,0.213212251663208,0.0,0.06761348247528076,0.0,0.10741488635540009,0.0,0.06428225338459015,0.0,0.03981359302997589,0.08691401034593582,0.08493852615356445,0.10737200826406479,0.08412151038646698,0.0,0.0,0.11353238672018051,0.12737655639648438,0.0,0.0,0.0,0.06908988952636719,0.0,0.10897919535636902,0.06838402897119522,0.0,0.0,0.09598618000745773,0.04906997084617615,0.0,0.16828295588493347,0.0,0.06332168728113174,0.07619573175907135,0.11466469615697861,0.12227056920528412,0.10353472083806992,0.011420346796512604,0.0,0.028192220255732536,0.13009297847747803,0.11558367311954498,0.10754561424255371,0.1080990582704544,0.0,0.07361681759357452,0.0,0.05356802046298981,0.034993741661310196,0.12735800445079803,0.0,0.10418768972158432,0.12125849723815918,0.01122729480266571
