Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00.000,61,0.018480055034160614,0.0,0.0453900471329689,0.0,0.04306327551603317,0.31345856189727783,0.16850414872169495,0.014763124287128448,0.0,0.05797581374645233,0.006912108510732651,0.12718182802200317,0.3123592734336853,0.10209652781486511,0.04931696504354477,0.0,0.0,0.288364052772522,0.08332519233226776,0.0,0.008129664696753025,0.0,0.0,0.0,0.14819484949111938,0.0,0.0,0.03635284677147865,0.0,0.0,0.222202867269516,0.0,0.026616938412189484,0.07955858111381531,0.0755789577960968,0.08311691880226135,0.0488370805978775,0.0,0.0,0.1341066062450409,0.0,0.09328722953796387,0.1309351921081543,0.08835874497890472,0.03175422549247742,0.0,0.041040219366550446,0.0877542793750763,0.09507312625646591,0.047606900334358215,0.10031476616859436,0.0,0.05135226249694824,0.0,0.038368117064237595,0.0,0.0,0.0,0.012539207935333252,0.0,0.0
00:00:00:01.000,61,0.01072826236486435,0.0,0.046206943690776825,0.0,0.04589521139860153,0.3180692791938782,0.17148923873901367,0.009204886853694916,0.0,0.057761356234550476,0.007943492382764816,0.12899279594421387,0.3171602487564087,0.10266141593456268,0.04893452674150467,0.0,0.0,0.28784802556037903,0.084968201816082,0.0,0.010207348503172398,0.0,0.0,0.0,0.14705859124660492,0.0,0.0,0.03641272708773613,0.0,0.0,0.21996653079986572,0.0,0.02713436633348465,0.08199702203273773,0.07460874319076538,0.0831061452627182,0.04948379844427109,0.0,0.0,0.1335046887397766,0.0,0.09746204316616058,0.130859375,0.0917915552854538,0.034768640995025635,0.0,0.04080899804830551,0.08570551872253418,0.0960671529173851,0.0473107248544693,0.10286122560501099,0.0,0.05148555338382721,0.0,0.03886384889483452,0.0,0.0,0.0,0.009833574295043945,0.0,0.0
00:00:00:02.000,61,0.0,0.0,0.05130807310342789,0.0,0.048696570098400116,0.32638630270957947,0.180143803358078,0.001977197825908661,0.0,0.057302430272102356,0.012106236070394516,0.13326919078826904,0.3273928761482239,0.10346066951751709,0.04965738207101822,0.0,0.0,0.29084327816963196,0.08641388267278671,0.0,0.0095238471403718,0.0,0.0,0.0,0.15746644139289856,0.0,0.0,0.03707283362746239,0.0,0.0,0.22067707777023315,0.0,0.02746957540512085,0.08032636344432831,0.07246141135692596,0.08260156214237213,0.04896443337202072,0.0,0.0,0.13655495643615723,0.0,0.10431209951639175,0.12938469648361206,0.10351239144802094,0.043626874685287476,0.0,0.03912974148988724,0.0829048752784729,0.10005310922861099,0.04506148397922516,0.10973457992076874,0.0,0.05113081634044647,0.0,0.040745895355939865,0.0,0.0,0.0,0.003080606460571289,0.0,0.0
00:00:00:03.000,61,0.0,0.0,0.0579788014292717,0.0,0.05854884535074234,0.33235397934913635,0.18631485104560852,0.0010094568133354187,0.0,0.05550698935985565,0.003207717090845108,0.13389310240745544,0.34045255184173584,0.11133375763893127,0.04892484098672867,0.0,0.0,0.29811906814575195,0.08931780606508255,0.0,0.011769109405577183,0.0,0.0,0.0,0.1597503423690796,0.0,0.0,0.03638773038983345,0.0,0.0,0.2204490602016449,0.0,0.027744874358177185,0.08030064404010773,0.06857876479625702,0.08179137110710144,0.04809483885765076,0.0,0.0,0.1372755467891693,0.0,0.09853951632976532,0.1248432919383049,0.10767124593257904,0.05096498131752014,0.0,0.04328126460313797,0.08570972084999084,0.1047312319278717,0.03879465162754059,0.11357773840427399,0.0,0.05084140598773956,0.0,0.039162736386060715,0.0,0.0,0.0,0.006346374750137329,0.0,0.0
00:00:00:04.000,61,0.0,0.0,0.05888501554727554,0.0,0.06029761582612991,0.33537814021110535,0.19329625368118286,0.002469576895236969,0.0,0.05641494691371918,0.0,0.13833045959472656,0.34170812368392944,0.11754408478736877,0.048891983926296234,0.0,0.0,0.3158017098903656,0.09023845940828323,0.0,0.009730690158903599,0.0,0.0,0.0,0.1643875539302826,0.0,0.0,0.03479946777224541,0.0,0.0,0.22613754868507385,0.0,0.026249289512634277,0.07351933419704437,0.0626486986875534,0.07963292300701141,0.04407165199518204,0.0,0.0,0.1429843306541443,0.0,0.09084606915712357,0.12445905059576035,0.11242459714412689,0.05817052721977234,0.0,0.044805966317653656,0.08672317862510681,0.10765492171049118,0.03290186822414398,0.11571019887924194,0.0,0.052351146936416626,0.0,0.03738195821642876,0.0,0.0,0.0,0.005968600511550903,0.0,0.0
00:00:00:05.000,61,0.0,0.0,0.04429686814546585,0.0,0.047480590641498566,0.34214872121810913,0.19037538766860962,0.0,0.0,0.05738730728626251,0.0008576475083827972,0.14968547224998474,0.33399510383605957,0.11650283634662628,0.047484077513217926,0.0,0.0,0.33219972252845764,0.09111177176237106,0.0,0.010210358537733555,0.0,0.0,0.0,0.16087579727172852,0.0,0.0,0.03272714093327522,0.0,0.0,0.2299036979675293,0.0,0.024481341242790222,0.0691569447517395,0.05812912806868553,0.07816693186759949,0.040420837700366974,0.0,0.0,0.1451166272163391,0.0,0.1039438545703888,0.13507995009422302,0.114498570561409,0.043874531984329224,0.0,0.04066967964172363,0.08239543437957764,0.11235734820365906,0.024885103106498718,0.11261425167322159,0.0,0.05341871827840805,0.0,0.03319818899035454,0.0,0.0,0.0,0.000743672251701355,0.0,0.0
00:00:00:06.000,61,0.0076065585017204285,0.0,0.04519003629684448,0.0,0.03697320818901062,0.34226492047309875,0.1878991723060608,0.0012237802147865295,0.0,0.06301063299179077,0.00276787206530571,0.15232989192008972,0.3292635977268219,0.12020033597946167,0.04991493374109268,0.0,0.0,0.3365063965320587,0.08765784651041031,0.0,0.003990584053099155,0.0,0.0,0.0,0.17887398600578308,0.0,0.0,0.034824613481760025,0.0,0.0,0.2347981333732605,0.0,0.022590145468711853,0.06387855112552643,0.06000766530632973,0.07863591611385345,0.039303675293922424,0.0,0.0,0.15234363079071045,0.0,0.1038307324051857,0.1467227041721344,0.11839985847473145,0.03326520323753357,0.0,0.03691814839839935,0.09054074436426163,0.11626214534044266,0.026568397879600525,0.11284174025058746,0.0,0.05593010410666466,0.0,0.02795354649424553,0.0,0.0,0.0,0.006038933992385864,0.0,0.0
00:00:00:07.000,61,0.006543658673763275,0.00031509995460510254,0.0822233334183693,0.0,0.028893698006868362,0.31494808197021484,0.15978147089481354,0.027223743498325348,0.0,0.0616161972284317,0.02656000480055809,0.13286691904067993,0.28914356231689453,0.14472824335098267,0.05078316479921341,0.0,0.0,0.3347598612308502,0.08413178473711014,0.0,0.0021813446655869484,0.0,0.0,0.0,0.1801968514919281,0.0,0.0,0.03659195080399513,0.0,0.0,0.2363947629928589,0.0,0.02072194218635559,0.061173055320978165,0.06302276253700256,0.07838989794254303,0.039220310747623444,0.0,0.0,0.15636035799980164,0.0,0.07133892178535461,0.16629952192306519,0.12456977367401123,0.0,0.0,0.04938901215791702,0.09346961975097656,0.10603437572717667,0.046943023800849915,0.14373403787612915,0.0,0.076407790184021,0.0,0.017501000314950943,0.0,0.0,0.0,0.060587868094444275,0.0,0.0
00:00:00:08.000,61,0.06560664623975754,0.03467561677098274,0.10099618881940842,0.0,0.02376936562359333,0.2608170509338379,0.11178793758153915,0.08971548080444336,0.03196275234222412,0.05558929592370987,0.010770436376333237,0.10474547743797302,0.2475048154592514,0.13139374554157257,0.05365895479917526,0.0,0.0,0.33574798703193665,0.08165590465068817,0.0,0.0,0.0,0.0,0.0,0.1878206431865692,0.0,0.0,0.03900500759482384,0.0,0.0,0.2393363118171692,0.0,0.019766859710216522,0.056634072214365005,0.06479126214981079,0.0781242847442627,0.039010241627693176,0.0,0.0,0.1619255244731903,0.0,0.06719516962766647,0.13595768809318542,0.10205469280481339,0.030991777777671814,0.0,0.06380187720060349,0.07086889445781708,0.10311487317085266,0.04973948374390602,0.1313829869031906,0.0,0.08790939301252365,0.0,0.02386615052819252,0.0,0.01042301207780838,0.0,0.10209864377975464,0.0,0.0
00:00:00:09.000,61,0.0,0.022575177252292633,0.10660995543003082,0.0,0.053200699388980865,0.3107762336730957,0.17139002680778503,0.03362184762954712,0.0,0.06291045248508453,0.007276132702827454,0.12073524296283722,0.3100817799568176,0.13122059404850006,0.05426456779241562,0.0,0.0,0.3390626609325409,0.08406292647123337,0.0,0.0,0.0,0.0,0.0,0.18381619453430176,0.0,0.0,0.03881652280688286,0.0,0.0,0.2420790195465088,0.0,0.020428702235221863,0.055677253752946854,0.06293708086013794,0.07760955393314362,0.038802407681941986,0.0,0.0,0.16333046555519104,0.0,0.0388626754283905,0.14393144845962524,0.1324871927499771,0.04938755929470062,0.0,0.05639796704053879,0.08228211104869843,0.09578210115432739,0.0368836373090744,0.1298755407333374,0.0,0.06688432395458221,0.0,0.032135844230651855,0.0,0.0,0.0,0.04485315829515457,0.0,0.0
