Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00.000,61,0.1480971723794937,0.13347795605659485,0.12716589868068695,0.0,0.0,0.13627147674560547,0.058304738253355026,0.16345244646072388,0.12282611429691315,0.04020708054304123,0.012409050017595291,0.0,0.12918876111507416,0.0,0.0,0.0,0.0,0.09379648417234421,0.053701773285865784,0.10418987274169922,0.051884159445762634,0.0,0.009702242910861969,0.0,0.06141391023993492,0.0,0.0,0.051941290497779846,0.053774598985910416,0.0,0.10398506373167038,0.06559847295284271,0.0,0.11040311306715012,0.0,0.0,0.0,0.1720862239599228,0.17423784732818604,0.0,0.0,0.09466764330863953,0.06559783220291138,0.0731634646654129,0.0,0.04731430113315582,0.025628942996263504,0.07055237889289856,0.06838005781173706,0.0845535472035408,0.11171528697013855,0.0,0.07655492424964905,0.0,0.06284557282924652,0.0,0.08566486835479736,0.0,0.08562417328357697,0.0627540573477745,0.0
00:00:00:01.000,61,0.14807754755020142,0.13237452507019043,0.12599676847457886,0.0,0.0,0.13535597920417786,0.05889574810862541,0.16356977820396423,0.12210005521774292,0.04053806513547897,0.011230234056711197,0.0,0.12851129472255707,0.0,0.0,0.0,0.0,0.09601310640573502,0.05466105043888092,0.10811057686805725,0.0537961944937706,0.0,0.009806454181671143,0.0,0.056721191853284836,0.0,0.0,0.05145646631717682,0.053187791258096695,0.0,0.10399819165468216,0.06527598947286606,0.0,0.11130917072296143,0.0,0.0,0.0,0.17408865690231323,0.17629000544548035,0.0,0.0,0.09450683742761612,0.06457316875457764,0.07148492336273193,0.0,0.04711748659610748,0.025421667844057083,0.06850799918174744,0.06583435833454132,0.08320143073797226,0.11131894588470459,0.0,0.07706800103187561,0.0,0.06353169679641724,0.0,0.0853087306022644,0.0,0.08488121628761292,0.06211521476507187,0.0
00:00:00:02.000,61,0.14208489656448364,0.12056319415569305,0.1230793297290802,0.0,0.0,0.15359430015087128,0.06530844420194626,0.15676946938037872,0.11249123513698578,0.04385358840227127,0.0072959549725055695,0.0,0.14255493879318237,0.0,0.0,0.0,0.0,0.10265093296766281,0.05833488702774048,0.10714887082576752,0.054002754390239716,0.0,0.009591296315193176,0.0,0.06801287829875946,0.0,0.0,0.05151648819446564,0.05272195115685463,0.0,0.10288495570421219,0.06719308346509933,0.0,0.11306937783956528,0.0,0.0,0.0,0.18059104681015015,0.1820686161518097,0.0,0.0,0.10007154941558838,0.07162704318761826,0.0739915668964386,0.0,0.04605899751186371,0.027055609971284866,0.07597073912620544,0.07491469383239746,0.08661036193370819,0.11683180928230286,0.0,0.07648560404777527,0.0,0.060609374195337296,0.0,0.08154632151126862,0.0,0.08088745176792145,0.05623098462820053,0.0
00:00:00:03.000,61,0.14330542087554932,0.12022298574447632,0.12327864021062851,0.0,0.0,0.15421253442764282,0.06541403383016586,0.15779896080493927,0.11197282373905182,0.04354507476091385,0.007242422550916672,0.0,0.14264824986457825,0.0,0.0,0.0,0.0,0.10542447119951248,0.05891427397727966,0.11089372634887695,0.05414840579032898,0.0,0.00955115258693695,0.0,0.07142810523509979,0.0,0.0,0.05177135765552521,0.0529676117002964,0.0,0.10396253317594528,0.06657794117927551,0.0,0.11207321286201477,0.0,0.0,0.0,0.18607144057750702,0.18730640411376953,0.0,0.0,0.10042179375886917,0.07150516659021378,0.07530313730239868,0.0,0.04709500074386597,0.026357371360063553,0.07821384072303772,0.07645848393440247,0.08755816519260406,0.11885310709476471,0.0,0.0754622220993042,0.0,0.06097908690571785,0.0,0.08166493475437164,0.0,0.08098845183849335,0.05608709901571274,0.0
00:00:00:04.000,61,0.14823655784130096,0.12180224061012268,0.12332232296466827,0.0,0.0,0.1511911153793335,0.06626547127962112,0.16241654753684998,0.11331743001937866,0.04239554703235626,0.007293578237295151,0.0,0.1395823061466217,0.0,0.0,0.0,0.0,0.11208256334066391,0.061574503779411316,0.12160986661911011,0.057367101311683655,0.0,0.009016066789627075,0.0,0.07129862904548645,0.0,0.0,0.051746562123298645,0.0529211200773716,0.0,0.1060655489563942,0.06460541486740112,0.0,0.10952455550432205,0.0,0.0,0.0,0.1925501823425293,0.1931290328502655,0.0,0.0,0.09972426295280457,0.0683961808681488,0.07684390246868134,0.0,0.049665048718452454,0.024675477296113968,0.07970884442329407,0.07630601525306702,0.08768338710069656,0.11977915465831757,0.0,0.07258543372154236,0.0,0.06191873922944069,0.0,0.08229649066925049,0.0,0.08238673210144043,0.05678679794073105,0.0
00:00:00:05.000,61,0.15393805503845215,0.12524080276489258,0.12372922897338867,0.0,0.0,0.14314277470111847,0.0656915158033371,0.16980504989624023,0.11642016470432281,0.04106084257364273,0.006866563111543655,0.0,0.13102681934833527,0.0,0.0,0.0,0.0,0.11806339025497437,0.06263615190982819,0.13033142685890198,0.05964846909046173,0.0,0.00891154259443283,0.0,0.06856463849544525,0.0,0.0,0.05163489282131195,0.05292913690209389,0.0,0.10854893177747726,0.06237093359231949,0.0,0.10693344473838806,0.0,0.0,0.0,0.2015397995710373,0.20190662145614624,0.0,0.0,0.0981011688709259,0.0635116696357727,0.07692259550094604,0.0,0.05278980731964111,0.022559616714715958,0.0769113302230835,0.07185006141662598,0.08637649565935135,0.11972051858901978,0.0,0.07235601544380188,0.0,0.06468592584133148,0.0,0.08481602370738983,0.0,0.08370092511177063,0.05976857990026474,0.0
00:00:00:06.000,61,0.15551067888736725,0.12384182214736938,0.12295079231262207,0.0,0.0,0.1449660211801529,0.06774773448705673,0.17038172483444214,0.11428692936897278,0.03993672877550125,0.007546458393335342,0.0,0.13312721252441406,0.0,0.0,0.0,0.0,0.12045618891716003,0.06460796296596527,0.13655471801757812,0.060594409704208374,0.0,0.008358500897884369,0.0,0.0746418833732605,0.0,0.0,0.05233822762966156,0.05351812019944191,0.0,0.11010435968637466,0.061481110751628876,0.0,0.10496681928634644,0.0,0.0,0.0,0.20438101887702942,0.20411208271980286,0.0,0.0,0.09659435600042343,0.06172409653663635,0.07957658171653748,0.0,0.05325450003147125,0.02126607671380043,0.07952424883842468,0.07393774390220642,0.0861138328909874,0.12038946151733398,0.0,0.06911754608154297,0.0,0.06321750581264496,0.0,0.08315698802471161,0.0,0.08444443345069885,0.05836179107427597,0.0
00:00:00:07.000,61,0.1543915867805481,0.12132936716079712,0.12293528020381927,0.0,0.0,0.14896062016487122,0.06983067840337753,0.16826710104942322,0.11072488129138947,0.03914526849985123,0.008572299033403397,0.0,0.13722196221351624,0.0,0.0,0.0,0.0,0.12048657238483429,0.0654611587524414,0.13942311704158783,0.06023378670215607,0.0,0.00782698392868042,0.0,0.08029747009277344,0.0,0.0,0.05318431556224823,0.054293472319841385,0.0,0.11118895560503006,0.06092659384012222,0.0,0.10323944687843323,0.0,0.0,0.0,0.2054583579301834,0.20473724603652954,0.0,0.0,0.09551777690649033,0.06191524118185043,0.08237391710281372,0.0,0.05326928198337555,0.020672891288995743,0.08277425169944763,0.0775509923696518,0.08618710935115814,0.1214466542005539,0.0,0.06713458895683289,0.0,0.062101904302835464,0.00038567185401916504,0.08118142187595367,0.0,0.08520656824111938,0.05573331564664841,0.0
00:00:00:08.000,61,0.16061924397945404,0.1257045418024063,0.1249811202287674,0.0,0.0,0.1462758183479309,0.07078556716442108,0.17374108731746674,0.11492633819580078,0.0367528572678566,0.010671623051166534,0.0,0.1342027485370636,0.0,0.0,0.0,0.0,0.12283236533403397,0.06655308604240417,0.14651650190353394,0.05969575047492981,0.0,0.0075361356139183044,0.0,0.08542345464229584,0.0,0.0,0.05406410992145538,0.05514727905392647,0.0,0.11327309161424637,0.059370674192905426,0.0,0.10026074945926666,0.0,0.0,0.0,0.21250632405281067,0.21116967499256134,0.0,0.0,0.0934508889913559,0.058970436453819275,0.08503565192222595,0.0,0.055010028183460236,0.01885956898331642,0.08571010828018188,0.07944364845752716,0.08655793219804764,0.12293843924999237,0.0,0.06618019938468933,0.0,0.06227557733654976,0.005045041441917419,0.0845988541841507,0.0,0.08778998255729675,0.058169178664684296,0.0
00:00:00:09.000,61,0.16390880942344666,0.11945076286792755,0.12731672823429108,0.0,0.0,0.14559748768806458,0.07587312161922455,0.1722290813922882,0.11792692542076111,0.03443446755409241,0.009693685919046402,0.0,0.1360735148191452,0.0,0.0,0.0,0.0,0.12801778316497803,0.06736785173416138,0.15059112012386322,0.05930952727794647,0.0,0.00771283358335495,0.0,0.09110473096370697,0.0,0.0,0.05454187095165253,0.05555776134133339,0.0,0.11500341445207596,0.05849408358335495,0.0,0.09855668246746063,0.0,0.0,0.0,0.2240830957889557,0.2224389910697937,0.0,0.0,0.0936514288187027,0.06216979771852493,0.08293144404888153,0.0,0.05561651289463043,0.01696586236357689,0.07974526286125183,0.08224733173847198,0.08757434785366058,0.1261468529701233,0.0,0.06689567863941193,0.0,0.060209009796381,0.0035352855920791626,0.08383224904537201,0.0,0.08390581607818604,0.05801992863416672,0.0
00:00:00:10.000,61,0.16737349331378937,0.1262177675962448,0.1290166974067688,0.0,0.0,0.14364886283874512,0.07309969514608383,0.177032932639122,0.12191317975521088,0.03372249752283096,0.011588204652071,0.0,0.1325683891773224,0.0,0.0,0.0,0.0,0.12832745909690857,0.06655813753604889,0.1541830450296402,0.05780578404664993,0.0,0.007849402725696564,0.0,0.09528128802776337,0.0,0.0,0.054996147751808167,0.05600986257195473,0.0,0.11635749787092209,0.057574786245822906,0.0,0.09708574414253235,0.0,0.0,0.0,0.2300921380519867,0.22828394174575806,0.0,0.0,0.0938326045870781,0.061074163764715195,0.08575625717639923,0.0,0.057138726115226746,0.016619857400655746,0.0852561891078949,0.08450677990913391,0.0894499123096466,0.12853915989398956,0.0,0.06762692332267761,0.0,0.06170900538563728,0.006531506776809692,0.08843468129634857,0.0,0.08716411888599396,0.06129031628370285,0.0
00:00:00:11.000,61,0.1696290373802185,0.13926342129707336,0.1333761215209961,0.0,0.0,0.14105093479156494,0.06732381135225296,0.1835637390613556,0.12881304323673248,0.032765232026576996,0.015670545399188995,0.0,0.1267234981060028,0.0,0.0,0.0,0.0,0.1237335354089737,0.06401088833808899,0.15025097131729126,0.0539289265871048,0.0,0.00785469263792038,0.0,0.10174594819545746,0.0,0.0,0.055735811591148376,0.0569736547768116,0.0,0.11660698801279068,0.057600684463977814,0.0,0.09566903859376907,0.0,0.0,0.0,0.23114854097366333,0.2294144630432129,0.0,0.0,0.09562034904956818,0.06023797765374184,0.09210976958274841,0.0,0.05938851088285446,0.016310740262269974,0.09535565972328186,0.08779732882976532,0.09297913312911987,0.13085873425006866,0.0,0.06805336475372314,0.0,0.06380757689476013,0.011071264743804932,0.09620348364114761,0.0,0.09346510469913483,0.06789609044790268,0.0
00:00:00:12.000,61,0.18110424280166626,0.1570737659931183,0.14225226640701294,0.0,0.0,0.12944748997688293,0.06000169739127159,0.1981242150068283,0.14529883861541748,0.028020335361361504,0.021344223991036415,0.0,0.11334706097841263,0.0,0.0,0.0,0.0,0.12482169270515442,0.06052069365978241,0.1539841741323471,0.04852686822414398,0.0,0.008050680160522461,0.0,0.11523719131946564,0.0,0.0,0.05666689574718475,0.058121610432863235,0.0,0.11985940486192703,0.05550654977560043,0.0,0.0914987251162529,0.0,0.0,0.0,0.24901294708251953,0.2470986247062683,0.0,0.0,0.09643948078155518,0.05944567546248436,0.10051427781581879,0.0,0.06491208076477051,0.013089596293866634,0.10321216285228729,0.09200111031532288,0.09944310784339905,0.1378118395805359,0.0,0.07067695260047913,0.00037525594234466553,0.06635811924934387,0.017092987895011902,0.1086207926273346,0.0,0.09881062805652618,0.08261208981275558,0.0
00:00:00:13.000,61,0.18571338057518005,0.16878420114517212,0.149515762925148,0.0,0.0,0.12433376908302307,0.05332125350832939,0.20295944809913635,0.15476647019386292,0.024704566225409508,0.027270184829831123,0.0,0.10863008350133896,0.0,0.0,0.0,0.0,0.11911151558160782,0.056763648986816406,0.15372633934020996,0.04435303807258606,0.0,0.007902190089225769,0.0,0.1255216896533966,0.0,0.0,0.058072641491889954,0.05954930558800697,0.0,0.1223529651761055,0.05540197342634201,0.0,0.09011826664209366,0.0,0.0,0.0,0.2508421838283539,0.24930307269096375,0.0,0.0,0.09609907865524292,0.06166877597570419,0.10754189640283585,0.0,0.0668516755104065,0.011868982575833797,0.10962164402008057,0.09701955318450928,0.10476832836866379,0.14271315932273865,0.0,0.0730283260345459,0.009363461285829544,0.06767323613166809,0.022090494632720947,0.11555609107017517,0.0,0.10242010653018951,0.0918486937880516,0.0006566978991031647
