Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00.000,61,0.018990330398082733,0.08666718006134033,0.17242971062660217,0.0,0.0,0.3541731834411621,0.026527566835284233,0.0,0.12651565670967102,0.0,0.07164783775806427,0.0,0.30818188190460205,0.018824581056833267,0.09471921622753143,0.0,0.0,0.14070579409599304,0.11001656949520111,0.10610617697238922,0.13065263628959656,0.0,0.018912646919488907,0.12731491029262543,0.13669264316558838,0.0,0.0,0.07201072573661804,0.07250229269266129,0.10530394315719604,0.0,0.0,0.03540177643299103,0.05206519737839699,0.09787550568580627,0.053757525980472565,0.019593486562371254,0.3015483617782593,0.3028466999530792,0.0,0.08871475607156754,0.22494816780090332,0.2509198486804962,0.19236262142658234,0.0,0.0022243987768888474,0.05526562035083771,0.21070227026939392,0.26900723576545715,0.15714094042778015,0.21694988012313843,0.0,0.09292031824588776,0.025396235287189484,0.0,0.02322646789252758,0.03589867800474167,0.0,0.12037105858325958,0.03300235792994499,0.038604311645030975
00:00:00:01.000,61,0.014024458825588226,0.10240711271762848,0.18571415543556213,0.0,0.0,0.3293049931526184,0.02227841131389141,0.0,0.1412733793258667,0.0,0.06637374311685562,0.0,0.3053332567214966,0.017518959939479828,0.0933714359998703,0.0,0.0,0.14208760857582092,0.11325766146183014,0.11272557079792023,0.13851159811019897,0.0,0.01844736561179161,0.11210760474205017,0.12091006338596344,0.0,0.0,0.0703524798154831,0.07119309157133102,0.10462173819541931,0.0,0.0,0.03487047553062439,0.05300231650471687,0.09798598289489746,0.052920639514923096,0.019203493371605873,0.291243314743042,0.2940649092197418,0.0,0.08455521613359451,0.23959344625473022,0.24801555275917053,0.19091463088989258,0.0,0.006065411493182182,0.05137055367231369,0.21673443913459778,0.2702432870864868,0.15477344393730164,0.2232934981584549,0.0,0.11026901006698608,0.038829199969768524,0.005929490551352501,0.022722138091921806,0.04744812101125717,0.0,0.12126424908638,0.02301272749900818,0.035884011536836624
00:00:00:02.000,61,0.0,0.09510444104671478,0.2256946563720703,0.0,0.0,0.2835541367530823,0.031117809936404228,0.004741251468658447,0.14213117957115173,0.0,0.06439048051834106,0.0,0.2890565097332001,0.022724024951457977,0.09370496869087219,0.0,0.0,0.14513418078422546,0.11700490117073059,0.1176704615354538,0.14211267232894897,0.0,0.017934683710336685,0.11689004302024841,0.1249663382768631,0.0,0.0,0.07047687470912933,0.07095694541931152,0.10531775653362274,0.0,0.0,0.03551451861858368,0.05162825062870979,0.09568843245506287,0.05243844538927078,0.018023798242211342,0.296392560005188,0.2963073253631592,0.0,0.08548624813556671,0.24902424216270447,0.24185773730278015,0.15925556421279907,0.0,0.0006618256447836757,0.029983922839164734,0.2107124626636505,0.28187885880470276,0.18434278666973114,0.22696815431118011,0.0,0.12394626438617706,0.04405461251735687,0.002416161820292473,0.007151125464588404,0.029903121292591095,0.0,0.1251942366361618,0.01606713980436325,0.03964691981673241
00:00:00:03.000,61,0.0,0.10159200429916382,0.23511433601379395,0.0,0.0009316960349678993,0.27448511123657227,0.03379374369978905,0.011036284267902374,0.14772501587867737,0.0,0.06258368492126465,0.0,0.2819344401359558,0.016919197514653206,0.09372112154960632,0.0,0.0,0.14611417055130005,0.11910867691040039,0.12191516160964966,0.14677530527114868,0.0,0.01807059720158577,0.11080189049243927,0.11900370568037033,0.0,0.0,0.06997078657150269,0.07065973430871964,0.10551363229751587,0.0,0.0,0.0355726033449173,0.053994882851839066,0.09734907746315002,0.05295152962207794,0.018971333280205727,0.29079750180244446,0.2927404046058655,0.0,0.08436580747365952,0.24681878089904785,0.2352653443813324,0.1570124626159668,0.0,0.0,0.02451467514038086,0.2094918191432953,0.2763175368309021,0.19284075498580933,0.22964712977409363,0.0,0.1251828819513321,0.05188632756471634,0.005303008481860161,0.004010739270597696,0.027348056435585022,0.0,0.12858827412128448,0.020564179867506027,0.0422239676117897
00:00:00:04.000,61,0.0,0.11711344122886658,0.24800729751586914,0.0,0.01687353104352951,0.26397842168807983,0.042430441826581955,0.02322741225361824,0.16964884102344513,0.0,0.04998883232474327,0.0,0.23402047157287598,0.0,0.09610101580619812,0.0,0.0,0.15182748436927795,0.12356193363666534,0.1317998170852661,0.15207183361053467,0.0,0.018093809485435486,0.11457423865795135,0.12243456393480301,0.0,0.0,0.07067546248435974,0.07151380926370621,0.10849049687385559,0.0,0.0,0.03609621524810791,0.05386250093579292,0.0984586775302887,0.05341986566781998,0.019099364057183266,0.2969724237918854,0.29828566312789917,0.0,0.08732806891202927,0.2417433261871338,0.21903955936431885,0.1395132690668106,0.0,0.0,0.0,0.20668230950832367,0.25863707065582275,0.24753791093826294,0.23305270075798035,0.0,0.11759160459041595,0.06568016111850739,0.007618727162480354,0.003280854318290949,0.0061661675572395325,0.0,0.12097161263227463,0.04559103772044182,0.05485663190484047
00:00:00:05.000,61,0.0,0.09886124730110168,0.25439614057540894,0.0,0.012250342406332493,0.2657671868801117,0.039778102189302444,0.007817566394805908,0.15031617879867554,0.0,0.058423515409231186,0.0,0.26832497119903564,0.010711053386330605,0.09475749731063843,0.0,0.0,0.14985880255699158,0.12414105236530304,0.12992963194847107,0.15533220767974854,0.0,0.018330484628677368,0.10756050050258636,0.11460220813751221,0.0,0.0,0.06978005170822144,0.07098197191953659,0.10715122520923615,0.0,0.0,0.036169350147247314,0.056875187903642654,0.09977424144744873,0.053935497999191284,0.020549872890114784,0.28430166840553284,0.28794217109680176,0.0,0.08323422819375992,0.2503715753555298,0.2231539487838745,0.15347185730934143,0.0,0.0,0.015699658542871475,0.20591633021831512,0.27064862847328186,0.21964916586875916,0.23452578485012054,0.0,0.12040732800960541,0.05603643134236336,0.0029325727373361588,0.0,0.011674992740154266,0.0,0.13041359186172485,0.02797786146402359,0.05365103483200073
00:00:00:06.000,61,0.0,0.09866027534008026,0.2574416697025299,0.0,0.016013145446777344,0.2723180055618286,0.039280932396650314,0.0034177303314208984,0.15814191102981567,0.0,0.05430937930941582,0.0,0.25543883442878723,0.003682134672999382,0.0960230827331543,0.0,0.0,0.15245601534843445,0.12587034702301025,0.12774977087974548,0.15583652257919312,0.0,0.01877111941576004,0.11698228120803833,0.12319739162921906,0.0,0.0,0.07077892124652863,0.07222955673933029,0.10845968127250671,0.0,0.0,0.03685779124498367,0.057053033262491226,0.09983758628368378,0.05440378934144974,0.02073063887655735,0.2884541451931,0.2919219136238098,0.0,0.0845438614487648,0.25183364748954773,0.21949729323387146,0.1451784074306488,0.0,0.0,0.007723068818449974,0.2120765596628189,0.26818546652793884,0.24500316381454468,0.23908653855323792,0.0,0.11592335999011993,0.05461862310767174,0.0,0.0,0.0,0.0,0.12467730045318604,0.03468383103609085,0.05847623944282532
00:00:00:07.000,61,0.0,0.07398918271064758,0.25458696484565735,0.0,0.012966473586857319,0.2836633622646332,0.04395386204123497,0.0,0.13609278202056885,0.0,0.060773611068725586,0.0,0.2785497307777405,0.024600094184279442,0.09547410905361176,0.0,0.0,0.1517736315727234,0.12767483294010162,0.1253558248281479,0.15812948346138,0.0,0.0188022218644619,0.11795584857463837,0.12347104400396347,0.0,0.0,0.07062028348445892,0.07190852612257004,0.10773295164108276,0.0,0.0,0.03745737671852112,0.05975374951958656,0.10025894641876221,0.05520167201757431,0.02203247882425785,0.2801612913608551,0.2840898633003235,0.0,0.08195322006940842,0.2667321264743805,0.23252472281455994,0.15471383929252625,0.0,0.0,0.02403060346841812,0.20270174741744995,0.2754032611846924,0.22681251168251038,0.2337491512298584,0.0,0.11678890883922577,0.03876517713069916,0.0,0.0,0.0,0.0,0.1254996955394745,0.01738116890192032,0.0604483038187027
00:00:00:08.000,61,0.0,0.09431727230548859,0.2592974901199341,0.0,0.012945481576025486,0.285089910030365,0.047712791711091995,0.0,0.16662098467350006,0.0,0.044720608741045,0.0,0.23648184537887573,0.004635050892829895,0.09702032804489136,0.0,0.0,0.15458977222442627,0.13018721342086792,0.11931627988815308,0.1584281027317047,0.0,0.018933359533548355,0.1208532303571701,0.12565071880817413,0.0,0.0,0.07117295265197754,0.07307037711143494,0.10835497081279755,0.0,0.0,0.038252562284469604,0.061265040189027786,0.10080674290657043,0.0560075119137764,0.02310183085501194,0.28161975741386414,0.285091757774353,0.0,0.0814441666007042,0.26139310002326965,0.22390532493591309,0.14156514406204224,0.0,0.0,0.004194797948002815,0.21056297421455383,0.25951123237609863,0.2522734999656677,0.2333005666732788,0.0,0.1122618019580841,0.051147885620594025,0.0,0.0,0.0,0.0,0.11687326431274414,0.03936317190527916,0.06247664615511894
00:00:00:09.000,61,0.0,0.08210895955562592,0.2623087167739868,0.0,0.010778487659990788,0.28450047969818115,0.04654242470860481,0.0,0.15460637211799622,0.0,0.052104100584983826,0.0,0.2582279443740845,0.010427311062812805,0.09592209756374359,0.0,0.0,0.1532982885837555,0.12969930469989777,0.1077299490571022,0.1551748514175415,0.0,0.01872105896472931,0.12251538038253784,0.12692204117774963,0.0,0.0,0.0708538293838501,0.07259950786828995,0.10579799115657806,0.0,0.0,0.03885789215564728,0.06261597573757172,0.09930169582366943,0.05617189407348633,0.023389006033539772,0.27803459763526917,0.2800942659378052,0.0,0.07882262021303177,0.2713140547275543,0.22440391778945923,0.146002858877182,0.0,0.0,0.011593930423259735,0.21139958500862122,0.26682254672050476,0.2481536567211151,0.23957230150699615,0.0,0.1165924072265625,0.041588194668293,0.0,0.0,0.0,0.0,0.12055434286594391,0.02745779976248741,0.06317636370658875
