Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00.000,61,0.008342146873474121,0.048884615302085876,0.14590802788734436,0.0,0.0,0.3456137478351593,0.04829296097159386,0.0,0.10326094180345535,0.05553549528121948,0.04787888005375862,0.0018505239859223366,0.3733493685722351,0.009848015382885933,0.026265844702720642,0.0,0.0509580597281456,0.0,0.0,0.046773314476013184,0.09057828783988953,0.0,0.0,0.09901343286037445,0.11724747717380524,0.0,0.0,0.0,0.06898560374975204,0.09465672820806503,0.0,0.10228030383586884,0.053506605327129364,0.0,0.0,0.0,0.12147773057222366,0.006311431527137756,0.0,0.08253438770771027,0.10523122549057007,0.18968260288238525,0.23736122250556946,0.2386111319065094,0.07930730283260345,0.0,0.0,0.15113356709480286,0.2833861708641052,0.17667041718959808,0.1507275104522705,0.0,0.11722496151924133,0.0,0.013279554434120655,0.0,0.0,0.0,0.06612545251846313,0.0,0.0
00:00:00:01.000,61,0.010391086339950562,0.05211775004863739,0.14640334248542786,0.0,0.0,0.34496942162513733,0.04654544219374657,0.0,0.10686799883842468,0.05527825653553009,0.04794894531369209,0.000749112106859684,0.3730148673057556,0.007462101057171822,0.025843024253845215,0.0,0.051406972110271454,0.0,0.0,0.05187308043241501,0.09253966808319092,0.0,0.0,0.09325981140136719,0.11123910546302795,0.0,0.0,0.0,0.06813710927963257,0.09461545199155807,0.0,0.10144925117492676,0.05310741066932678,0.0,0.0,0.0,0.12083997577428818,0.006078056991100311,0.0,0.08180508762598038,0.10430918633937836,0.19141912460327148,0.2390926480293274,0.24044442176818848,0.08057905733585358,0.0,0.0,0.1516687572002411,0.28417012095451355,0.17789049446582794,0.1508990377187729,0.0,0.11755238473415375,0.0,0.013293948955833912,0.0,0.0,0.0,0.06587827205657959,0.0,0.0
00:00:00:02.000,61,0.00669078528881073,0.05013124644756317,0.1467873454093933,0.0,0.0,0.3526187241077423,0.04738837108016014,0.0,0.10548689216375351,0.056180715560913086,0.04711206629872322,0.00031851325184106827,0.38301557302474976,0.007796483114361763,0.025748558342456818,0.0,0.05278589576482773,0.0,0.0,0.05506913363933563,0.09448292851448059,0.0,0.0,0.09364040940999985,0.11150403320789337,0.0,0.0,0.0,0.0677013173699379,0.09556131809949875,0.0,0.10172942280769348,0.05351219326257706,0.0,0.0,0.0,0.1209360882639885,0.00743769109249115,0.0,0.08243608474731445,0.10492068529129028,0.198653906583786,0.24477258324623108,0.2478068470954895,0.0821029394865036,0.0,0.0,0.15645961463451385,0.2903030514717102,0.18161092698574066,0.15233498811721802,0.0,0.11705365777015686,0.0,0.013043508864939213,0.0,0.0,0.0,0.06450647115707397,0.0,0.0
00:00:00:03.000,61,0.0037138909101486206,0.04789723455905914,0.14668819308280945,0.0,0.0,0.3549809157848358,0.04864033684134483,0.0,0.10275349766016006,0.05664019286632538,0.046458471566438675,0.0020379433408379555,0.38426339626312256,0.00988619215786457,0.025389358401298523,0.0,0.052941642701625824,0.0,0.0,0.05769738554954529,0.09668052196502686,0.0,0.0,0.09186522662639618,0.10913974046707153,0.0,0.0,0.0,0.06716025620698929,0.0947878435254097,0.0,0.10149045288562775,0.05356113985180855,0.0,0.0,0.0,0.12065260857343674,0.003558516502380371,0.0,0.0809437483549118,0.10303004086017609,0.19925996661186218,0.2442851960659027,0.24705326557159424,0.07956898212432861,0.0,0.0,0.1564916968345642,0.2886255383491516,0.1812840849161148,0.15212540328502655,0.0,0.11557820439338684,0.0,0.012159676291048527,0.0,0.0,0.0,0.06486082822084427,0.0,0.0
00:00:00:04.000,61,0.0,0.03985367715358734,0.1459256410598755,0.0,0.0,0.3630526065826416,0.05300914868712425,0.0,0.09468597918748856,0.05905239284038544,0.045348454266786575,0.0012443969026207924,0.39419788122177124,0.014646517112851143,0.026355117559432983,0.0,0.05437936633825302,0.0,0.0,0.057621970772743225,0.09888550639152527,0.0,0.0,0.09718026965856552,0.11360001564025879,0.0,0.0,0.0,0.06699573993682861,0.09473676234483719,0.0,0.10278502106666565,0.05501818656921387,0.0,0.0,0.0,0.12051840871572495,0.00409679114818573,0.0,0.08017072081565857,0.10206496715545654,0.20619440078735352,0.24370446801185608,0.2519499659538269,0.07639147341251373,0.0,0.00048587238416075706,0.1615334302186966,0.2879025638103485,0.18270234763622284,0.15215444564819336,0.0,0.11392350494861603,0.0,0.009519782848656178,0.0,0.0,0.0,0.06403869390487671,0.0,0.0
00:00:00:05.000,61,0.0,0.03774835169315338,0.14612752199172974,0.0,0.0,0.3665917217731476,0.05402117595076561,0.0,0.09263860434293747,0.059530049562454224,0.04514287784695625,0.0007432559505105019,0.3994854688644409,0.0150690246373415,0.025827497243881226,0.0,0.054948680102825165,0.0,0.0,0.06158561259508133,0.1015937328338623,0.0,0.0,0.0930911973118782,0.10915382206439972,0.0,0.0,0.0,0.0664156824350357,0.09475434571504593,0.0,0.10247091948986053,0.05517953261733055,0.0,0.0,0.0,0.12015422433614731,0.0026623085141181946,0.0,0.07937755435705185,0.10111559927463531,0.20926854014396667,0.24423739314079285,0.25462135672569275,0.07635004818439484,0.0,0.00023225462064146996,0.16332727670669556,0.28854772448539734,0.18356101214885712,0.15158340334892273,0.0,0.11405743658542633,0.0,0.008221474476158619,0.0,0.0,0.0,0.0627589002251625,0.0,0.0
00:00:00:06.000,61,0.0,0.03579457104206085,0.1466105878353119,0.0,0.0,0.37303853034973145,0.05502596125006676,0.0,0.09060942381620407,0.06024220585823059,0.045282382518053055,0.0,0.41282957792282104,0.01353391446173191,0.026037469506263733,0.0,0.056486330926418304,0.0,0.0,0.06705169379711151,0.10317995399236679,0.0,0.0,0.0975499376654625,0.1132679432630539,0.0,0.0,0.0,0.06677573919296265,0.0975089892745018,0.0,0.10227100551128387,0.05582365393638611,0.0,0.0,0.0,0.12024861574172974,0.010150477290153503,0.0,0.08280990272760391,0.10494124889373779,0.21828824281692505,0.2479027807712555,0.2663026452064514,0.07990762591362,0.0,0.0,0.1700737476348877,0.2951068878173828,0.1880382001399994,0.15208779275417328,0.0,0.11637924611568451,0.0,0.007143677212297916,0.0,0.0,0.0,0.05974612385034561,0.0,0.0
00:00:00:07.000,61,0.0,0.03344659507274628,0.14671388268470764,0.0,0.0,0.37708279490470886,0.056678708642721176,0.0,0.08798324316740036,0.060225240886211395,0.045710448175668716,0.0,0.41977959871292114,0.013709524646401405,0.0265607088804245,0.0,0.05684494227170944,0.0,0.0,0.07263140380382538,0.10468912869691849,0.0,0.0,0.09816288203001022,0.11395318806171417,0.0,0.0,0.0,0.06723139435052872,0.09894595295190811,0.0,0.10221202671527863,0.055644888430833817,0.0,0.0,0.0,0.12075117975473404,0.009335033595561981,0.0,0.08469130843877792,0.1071508377790451,0.2224160134792328,0.24918964505195618,0.26946160197257996,0.08060552179813385,0.0,0.0,0.17315535247325897,0.2968122959136963,0.18899637460708618,0.15197834372520447,0.0,0.11871767044067383,0.0,0.007055987603962421,0.0,0.0,0.0,0.0588703379034996,0.0,0.0
00:00:00:08.000,61,0.0,0.04052351415157318,0.15008032321929932,0.0,0.0,0.3768082857131958,0.05294137820601463,0.0,0.0950537696480751,0.058530233800411224,0.04815495386719704,0.0,0.42498522996902466,0.007525118067860603,0.027903780341148376,0.0,0.057631634175777435,0.0,0.0,0.07933269441127777,0.10581278800964355,0.0,0.0,0.1008380874991417,0.11735154688358307,0.0,0.0,0.0,0.06828968971967697,0.10284433513879776,0.0,0.10251094400882721,0.0556030310690403,0.0,0.0,0.0,0.12175853550434113,0.015173584222793579,0.0,0.08938330411911011,0.11276893317699432,0.22718536853790283,0.25396353006362915,0.27935412526130676,0.08766050636768341,0.0,0.0,0.1786201149225235,0.3067360818386078,0.1939547061920166,0.1538698375225067,0.0,0.12353828549385071,0.0,0.009455815888941288,0.0,0.0,0.0,0.05758105218410492,0.0,0.0
00:00:00:09.000,61,0.006982341408729553,0.04714392125606537,0.16313591599464417,0.0,0.0,0.37276971340179443,0.045323874801397324,0.0,0.11347855627536774,0.04702643305063248,0.05796361342072487,0.0,0.43134456872940063,0.010599346831440926,0.027119025588035583,0.0,0.056742630898952484,0.0,0.0,0.08511708676815033,0.10731445997953415,0.0,0.0,0.09442880004644394,0.11280934512615204,0.0,0.0,0.0,0.06838716566562653,0.10676679760217667,0.0,0.10362350940704346,0.05489321053028107,0.0,0.0,0.0,0.12383272498846054,0.01228344440460205,0.0,0.09406466782093048,0.11846242845058441,0.21664300560951233,0.24788719415664673,0.2755161225795746,0.10015702247619629,0.0,0.0,0.18322104215621948,0.33658361434936523,0.20477648079395294,0.15328635275363922,0.0,0.12686201930046082,0.0,0.010433216579258442,0.0,0.0,0.0,0.04496578127145767,0.013929542154073715,0.0
