Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00.000,61,0.04850981384515762,0.0,0.06243637949228287,0.0,0.017057737335562706,0.305066853761673,0.16399484872817993,0.04654299467802048,0.0,0.05963386595249176,0.02105623111128807,0.12421363592147827,0.3008278012275696,0.09847590327262878,0.05143486708402634,0.0,0.0,0.2774208188056946,0.06985777616500854,0.0,0.0005370462313294411,0.0,0.0,0.0,0.127033993601799,0.0,0.0,0.035051774233579636,0.0,0.0,0.23547428846359253,0.0,0.020315036177635193,0.08087411522865295,0.09631243348121643,0.08923064172267914,0.05107833445072174,0.0,0.0,0.1343357264995575,0.0,0.08236914128065109,0.13602983951568604,0.10344766080379486,0.03536275029182434,0.0,0.033089861273765564,0.08170352876186371,0.0889609083533287,0.042457208037376404,0.10204129666090012,0.0,0.0594504177570343,0.0,0.04717053100466728,0.0,0.0,0.0,0.018476560711860657,0.0,0.0
00:00:00:01.000,61,0.04918450117111206,0.0,0.06418939679861069,0.0,0.013549474999308586,0.3050128221511841,0.16239047050476074,0.04699260741472244,0.0,0.060565873980522156,0.02163056656718254,0.12464156746864319,0.3010309636592865,0.09928165376186371,0.05049019306898117,0.0,0.0,0.2771279513835907,0.06840083003044128,0.0,0.0,0.0,0.0,0.0,0.12558285892009735,0.0,0.0,0.035071421414613724,0.0,0.0,0.23580431938171387,0.0,0.019896909594535828,0.08059878647327423,0.09606108069419861,0.08974513411521912,0.05133018642663956,0.0,0.0,0.1333313286304474,0.0,0.08238083124160767,0.13844949007034302,0.107571080327034,0.03604651987552643,0.0,0.03185400366783142,0.08226960897445679,0.0897919088602066,0.041410937905311584,0.1029951274394989,0.0,0.060379914939403534,0.0,0.0462704561650753,0.0,0.0,0.0,0.01882469654083252,0.0,0.0
00:00:00:02.000,61,0.04180648922920227,0.0,0.06523964554071426,0.0,0.015329500660300255,0.3193775415420532,0.168521910905838,0.038972221314907074,0.0,0.06259025633335114,0.020584587007761,0.13022685050964355,0.31557410955429077,0.10609325766563416,0.04983166605234146,0.0,0.0,0.2775881290435791,0.06879623979330063,0.0,0.0,0.0,0.0,0.0,0.13075578212738037,0.0,0.0,0.035338956862688065,0.0,0.0,0.2340204119682312,0.0,0.020361140370368958,0.08050504326820374,0.09407240152359009,0.08986684679985046,0.05136445164680481,0.0,0.0,0.1327594667673111,0.0,0.08709028363227844,0.14493629336357117,0.11278484761714935,0.03274114429950714,0.0,0.03242678940296173,0.08688554167747498,0.09476388245820999,0.04050631821155548,0.1025467962026596,0.0,0.05829803645610809,0.0,0.04266282543540001,0.0,0.0,0.0,0.018965542316436768,0.0,0.0
00:00:00:03.000,61,0.0430196188390255,0.0,0.06798426806926727,0.0,0.011196715757250786,0.32203152775764465,0.1664126217365265,0.04003787785768509,0.0,0.06563737988471985,0.019647549837827682,0.13011464476585388,0.31568893790245056,0.10637937486171722,0.049686409533023834,0.0,0.0,0.2794875204563141,0.06669041514396667,0.0,0.0,0.0,0.0,0.0,0.13502898812294006,0.0,0.0,0.03574634715914726,0.0,0.0,0.23363494873046875,0.0,0.019932135939598083,0.08042578399181366,0.09440481662750244,0.08998836576938629,0.05176885426044464,0.0,0.0,0.1338968127965927,0.0,0.08844950050115585,0.1499708592891693,0.1181022971868515,0.03126882016658783,0.0,0.030779561027884483,0.08981004357337952,0.09936603903770447,0.039069607853889465,0.10556595027446747,0.0,0.05870012193918228,0.0,0.04250102862715721,0.0,0.0,0.0,0.020078614354133606,0.0,0.0
00:00:00:04.000,61,0.030962202697992325,0.003358602523803711,0.07450934499502182,0.0,0.004797499626874924,0.3136371374130249,0.15780910849571228,0.05235695093870163,0.0,0.06017029285430908,0.035040199756622314,0.11897632479667664,0.30112597346305847,0.12146724760532379,0.05010887235403061,0.0,0.0,0.2828305661678314,0.06592674553394318,0.0,0.0,0.0,0.0,0.0,0.13589736819267273,0.0,0.0,0.036147963255643845,0.0,0.0,0.2318812608718872,0.0,0.01916123926639557,0.07787191867828369,0.09240563213825226,0.08821728825569153,0.05074390769004822,0.0,0.0,0.1365795135498047,0.0,0.06136183440685272,0.17609059810638428,0.12601357698440552,0.014924989081919193,0.0,0.046320170164108276,0.08178256452083588,0.08551406860351562,0.05246898531913757,0.13343873620033264,0.0,0.05964794382452965,0.0,0.0395132414996624,0.0,0.0,0.0,0.035714805126190186,0.0,0.0
00:00:00:05.000,61,0.04335895553231239,0.03730211406946182,0.11070365458726883,0.0,0.005216989666223526,0.29323524236679077,0.1360841691493988,0.09277962893247604,0.04674214869737625,0.06522450596094131,0.028624072670936584,0.08215411007404327,0.2857491970062256,0.12600865960121155,0.04960010200738907,0.0,0.0,0.2834590673446655,0.06358602643013,0.0,0.0,0.0,0.0,0.0,0.1377197951078415,0.0,0.0,0.03675512596964836,0.0,0.0,0.22933262586593628,0.0,0.01828436553478241,0.07669827342033386,0.09138965606689453,0.08663041889667511,0.05049494653940201,0.0,0.0,0.13782869279384613,0.0,0.04441368207335472,0.16638803482055664,0.13015450537204742,0.03930378705263138,0.0,0.029727255925536156,0.07908125966787338,0.07136853039264679,0.05044650658965111,0.14455710351467133,0.0,0.0653492882847786,0.0,0.04007851332426071,0.0,0.00425497442483902,0.0,0.07268652319908142,0.0,0.0
00:00:00:06.000,61,0.11454576253890991,0.05468500778079033,0.10118778049945831,0.0,0.026828303933143616,0.23547451198101044,0.09860411286354065,0.10917950421571732,0.05150191858410835,0.0380624458193779,0.0,0.08067215979099274,0.2747260332107544,0.0938042551279068,0.050173915922641754,0.0,0.0,0.2809484601020813,0.06162814050912857,0.0,0.0,0.0,0.0,0.0,0.14387360215187073,0.0,0.0,0.03821762278676033,0.0,0.0,0.22638675570487976,0.0,0.01723269373178482,0.073579803109169,0.09068182110786438,0.08444596827030182,0.049933359026908875,0.0,0.0,0.14054955542087555,0.0,0.060617294162511826,0.1260644793510437,0.10167064517736435,0.022203586995601654,0.0,0.03995824605226517,0.061581484973430634,0.08424238860607147,0.07465570420026779,0.13776476681232452,0.0,0.08670499920845032,0.0,0.02814580500125885,0.0,0.004241582006216049,0.0,0.10619568824768066,0.0,0.0
00:00:00:07.000,61,0.1395430564880371,0.06816525012254715,0.08762256801128387,0.0,0.04092656821012497,0.19855999946594238,0.054932914674282074,0.10029332339763641,0.06331470608711243,0.03338740020990372,0.0,0.061372529715299606,0.235536590218544,0.07303166389465332,0.04981454461812973,0.0,0.0,0.2777388393878937,0.06042570248246193,0.0,0.0001544291153550148,0.0,0.0,0.0,0.1463620364665985,0.0,0.0,0.03907857462763786,0.0,0.0,0.22191154956817627,0.0,0.0166943296790123,0.07273299992084503,0.0896717756986618,0.08242951333522797,0.0497094988822937,0.0,0.0,0.14191874861717224,0.0,0.0711188092827797,0.07206162065267563,0.07718828320503235,0.03626750409603119,0.0,0.03384048491716385,0.04707483947277069,0.07549329847097397,0.058624185621738434,0.12117880582809448,0.0,0.1053251326084137,0.0,0.0,0.0,0.04382367432117462,0.0,0.10063891112804413,0.0,0.0
00:00:00:08.000,61,0.1602172553539276,0.06194298714399338,0.06199004501104355,0.0,0.0002144109457731247,0.1485891342163086,0.013358555734157562,0.13970333337783813,0.06573104858398438,0.032237350940704346,0.0,0.026496831327676773,0.2066178023815155,0.054314110428094864,0.05091138929128647,0.0,0.0,0.2700752317905426,0.0586162805557251,0.0,0.007464908994734287,0.0,0.0,0.0,0.146538645029068,0.0,0.0,0.04189757630228996,0.0,0.0,0.2139313817024231,0.0,0.015868060290813446,0.06979222595691681,0.0912645012140274,0.07814884185791016,0.0496455579996109,0.0,0.0,0.14473137259483337,0.0,0.08887811005115509,0.04370138794183731,0.07162102311849594,0.04542093724012375,0.0,0.011312862858176231,0.045908086001873016,0.07166437059640884,0.06643785536289215,0.09543178230524063,0.0,0.08887902647256851,0.0,0.011280413717031479,0.0,0.03657259792089462,0.0,0.05270983278751373,0.01675482839345932,0.0
00:00:00:09.000,61,0.15981703996658325,0.06638798117637634,0.06557808071374893,0.0,0.002546912059187889,0.15248337388038635,0.013162359595298767,0.13814400136470795,0.06519633531570435,0.0318499431014061,0.0,0.028473857790231705,0.2099977731704712,0.05355462804436684,0.04988083988428116,0.0,0.0,0.2696141302585602,0.057092003524303436,0.0,0.006919809617102146,0.0,0.0,0.0,0.14262375235557556,0.0,0.0,0.041419994086027145,0.0,0.0,0.2137230932712555,0.0,0.01549820601940155,0.0703808069229126,0.0916738212108612,0.07802189886569977,0.04954705387353897,0.0,0.0,0.14459650218486786,0.0,0.09065525233745575,0.04427491873502731,0.07298240065574646,0.04565160721540451,0.0,0.013129418715834618,0.047002218663692474,0.07124829292297363,0.06584849953651428,0.09425074607133865,0.0,0.08734557032585144,0.0,0.009865399450063705,0.0,0.0388122983276844,0.0,0.05549235641956329,0.016815029084682465,0.0
